;CAR_039_015;Casco mueble de cocina rinconero alto calidad media (altura 90 cm) terminal alto.;94,80;;
;CAR_039_016;Casco mueble de cocina sin puertas rinconero bajo calidad media escuadra (cualquier medida estandard);184,90;;
;CAR_039_017;Casco mueble de cocina rinconero terminal bajo calidad media (ancho 30 cm);104,80;;
;CAR_039_018;Casco mueble de cocina sin puertas escurreplatos calidad media (altura 70 cm) hasta 70 cm ancho;91,58;;
;CAR_039_019;Casco mueble de cocina sin puertas escurreplatos calidad media (altura 70 cm) entre 80 y 90 cm ancho;96,87;;
;CAR_039_020;Casco mueble de cocina sin puertas escurreplatos calidad media (altura 90 cm) hasta 70 cm ancho;103,48;;
;CAR_039_021;Casco mueble de cocina sin puertas escurreplatos calidad media (altura 90 cm) entre 80 y 90 cm ancho;101,42;;
;CAR_039_022;Casco mueble de cocina sin puertas fregadero/horno calidad media hasta 60 cm ancho;89,51;;
;CAR_039_023;Casco mueble de cocina sin puertas fregadero/horno calidad media entre 70 y 90 cm ancho;94,80;;
;CAR_039_024;Casco mueble de cocina sin puertas fregadero/horno calidad media desde 100 cm ancho;100,09;;
;CAR_039_025;Casco mueble cocina sin puertas sobre-campanas calidad media hasta 60 cm de ancho.;81,58;;
;CAR_039_026;Sustitución de copete de cualquier material hasta 1.80 metro lineal;74,75;;
;CAR_039_027;Sustitución de copete de cualquier material de 1.80 a 3.60 metro lineal;86,25;;
;CAR_039_028;Sustitución de cornisa/zócalo de cualquier material hasta 1.80 metro lineal;80,50;;
;CAR_039_029;Sustitución de cornisa/zócalo de cualquier material hasta 3,60 metro lineal;126,50;;
;CAR_039_030;Montaje primer mueble de cocina (Incluido montar puerta);35,65;;
;CAR_039_031;Montaje mueble de cocina adicional (Incluido montar puerta);23,85;;
;CAR_039_032;Desmontaje primer mueble cocina;26,45;;
;CAR_039_033;Desmontaje mueble cocina adicional;23,85;;
;CAR_039_034;Sustitución de puerta en formica o similar para casco de cocina;110,50;;
;CAR_039_035;Sustitución de costado hasta 0,90 m  acabado en formica o similar;126,20;;
;CAR_039_036;Sustitución de costado hasta 0,90 m   acabado en madera natural o similar;138,00;;
