;70.39;Desmontaje y montaje de cornisa, copete y portaluz hasta 3,60 ml. hasta 3,60 ML - C150;32,79;;
;70.40;Desmontaje y montaje de cornisa, copete y portaluz ml. adicional o acompañado de otra reparación ML - C151;15,37;;
;70.41;Sustitución de costado de frigorífico en formica UD - C152;193,69;;
;70.42;Sustitución de costado de frigorífico en hoja barnizada UD - C153;255,85;;
;70.43;Sustitución de costado de lavadora en formica. UD - C154;153,68;;
;70.44;Sustitución de costado de lavadora en hoja barnizada. UD - C155;175,04;;
;70.45;Sustitución de puerta de mueble alto o bajo, en cualquier medida en formica. Nivelar puertas, ajustar bisagras, colocar baldas, etc… UD - C156;58,81;;
;70.46;Sustitución de puerta adicional de mueble alto o bajo, en cualquier medida en formica. Nivelar puertas, ajustar bisagras, colocar baldas, etc… UD - C157;46,52;;
;70.47;Sustitución de mueble columna, escobero, rincón o similar con o sin puertas. UD - C158;236,68;;
;70.48;Tarifa por hora de un TÉCNICO 1 HORA - CPHT;24,57;;
;70.49;Tarifa por hora de un AYUDANTE 1 HORA - CPHA;21,86;;
;70.50;Material no recogido en Baremo UD- C888;;;
;70.51;Trabajos no recogidos en Baremo UD- C999;;;
;70.52;Sustitución de balda de casco de mueble de cocina (Sin necesidad de desmontaje de mueble) UD;45,23;;
;70.53;Sustitución de balda de casco de mueble de cocina (Sin necesidad de desmontaje de mueble) unidad adicional UD;32,16;;
;70.54;Sustitución de trasera/base/lateral fornica UD;71,24;;
;70.55;Sustitución de trasera/base/lateral fornica hoja barnizada UD;90,00;;
;71.01.1;Sustitución de una o más persianas de PVC estándar Hasta 2m2 - R100;76,84;;
;71.01.2;Sustitución de una o más persianas de PVC estándar M2 Adicional -R110;51,23;;
;71.02.1;Sustitución de una o más persianas de Aluminio estándar Hasta 2m2 - R120;142,53;;
;71.02.2;Sustitución de una o más persianas de Aluminio estándar M2 Adicional -R130;87,66;;
;71.03;Tarifa por hora de un TÉCNICO 1 HORA - RPHT;32,79;;
;71.04;Tarifa por hora de un AYUDANTE 1 HORA - RPHA;21,86;;
;71.05;Material no recogido en Baremo UD- R888;;;
;71.06;Trabajos no recogidos en Baremo UD- R999;;;
;14.01.01;Kilometraje (sólo ida) 31 Km a 45 Km;21,72;;
;14.01.02;Kilometraje (sólo ida) 46 Km a 60 Km;29,75;;
;14.01.03;Kilometraje (sólo ida) Por Encima 61 Km;0,60;;
;76.03;Facturación única por siniestro y gremio UD-FU;36,74;;
;76.04;Visita sin finalización de trabajos UD Causa ajena Reparador - VINF;25,13;;
;76.09;Visita fallida  UD;24,09;;
Electricidad;;;;
;69.01;Desmontaje y montaje de interruptor, conmutador, pulsador, enchufe, timbre o similar. Solo se facturará una sola vez este código por siniestro, independientemente del número de mecanismos sobre los que se haya actuado. UD - E100;34,84;;
;69.02;Reposición de magnetotérmico de 2 x 25 A UD - E110;52,25;;
;69.03;Reposición de magnetotérmico  de 2 x 40 A UD - E120;73,16;;
;69.04;Reposición de magnetotérmico  de 2 x 50 A UD - E130;97,33;;
;69.05;Reposición de magnetotérmico  de 4 x 25 A UD - E140;124,28;;
;69.06;Reposición de magnetotérmico  de 4 x 40 A UD - E150;134,73;;
;69.07;Reposición de magnetotérmico  de 4 x 50 A UD - E160;265,47;;
;69.08;Reposición de diferencial  hasta 2 x 40 A sensibilidad 30 mA UD - E170;87,09;;
;69.09;Reposición de diferencial  2 x 63 A sensibilidad 30 mA UD - E180;124,28;;
;69.10;Reposición de diferencial  hasta 4 x 40 A sensibilidad 30 mA UD - E190;187,50;;
;69.11;Reposición de diferencial  4 x 63 A sensibilidad 30 mA UD - E200;420,28;;
;69.12;Reposición de diferencial  hasta 4 x 40 A sensibilidad 300 mA UD - E210;156,76;;
;69.13;Reposición de diferencial  4 x 63 A sensibilidad 300 mA UD - E220;420,28;;
;69.14;Cambio de líneas generales hasta 6 mm. M. ML - E230;9,08;;
;69.15;Cambio de líneas generales 10 mm. M. ML - E240;10,25;;
;69.16;Cambio de líneas generales 16 mm. M. ML - E250;12,30;;
;69.17;Cambio de líneas generales 25 mm. M. ML - E260;14,35;;
;69.18;Reparación cortocircuito/Restablecimiento suministro eléctrico UD - E270;51,13;;
;69.19;Punto de luz simple con mecanismo de gama media. UD - E280;28,29;;
;69.20;Llave combinada con mecanismo de gama media. UD - E290;47,87;;
;69.21;Llave de cruce con mecanismo de gama media. UD - E300;51,73;;
;69.22;Cambio de Interruptor regulador de luz de 300w (mano de obra y material) UD - E310;56,35;;
;69.23;Cambio de Interruptor regulador de luz de 500w (mano de obra y material) UD - E320;76,84;;
;69.24;Tarifa por hora de un OFICIAL Hora - EPHO;24,57;;
;69.25;Tarifa por hora de un AYUDANTE Hora - EPHA;21,86;;
;69.26;Tarifa por hora de SAT Hora - EPHSAT;32,79;;
;69.27;Material no recogido en Baremo UD- E888;;;
;69.28;Trabajos no recogidos en Baremo UD- E999;;;
;69.29;Revisión Instalación Eléctrica UD-E330;46,23;;
;14.01.01;Kilometraje (sólo ida) 31 Km a 45 Km;21,72;;
;14.01.02;Kilometraje (sólo ida) 46 Km a 60 Km;29,75;;
;14.01.03;Kilometraje (sólo ida) Por Encima 61 Km;0,60;;
;76.03;Facturación única por siniestro y gremio UD-FU;36,74;;
;76.04;Visita sin finalización de trabajos UD Causa ajena Reparador - VINF;25,13;;
